frame,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y
2,3,0,player,0.8906080722808838,484.3765563964844,156.3439483642578,509.7791748046875,192.92970275878906,497.077880859375,174.63682556152344
2,4,1,referee,0.8756759762763977,41.2158317565918,258.9935302734375,62.94810104370117,308.17803955078125,52.081966400146484,283.5857849121094
2,5,0,player,0.8774742484092712,141.92478942871094,198.65907287597656,159.81417846679688,237.43736267089844,150.86947631835938,218.0482177734375
2,6,1,referee,0.8275991082191467,383.11627197265625,169.42236328125,403.4691467285156,205.06797790527344,393.292724609375,187.24517822265625
2,7,0,player,0.8141356706619263,516.1329956054688,109.35741424560547,529.4127807617188,132.39840698242188,522.7728881835938,120.87791442871094
2,8,0,player,0.8600032329559326,78.86347961425781,127.53326416015625,91.1747817993164,156.2393798828125,85.01913452148438,141.88632202148438
2,9,0,player,0.7193414568901062,361.57171630859375,133.64230346679688,373.09173583984375,163.7111358642578,367.33172607421875,148.67672729492188
2,10,1,referee,0.7143999338150024,290.58056640625,194.28683471679688,305.1859436035156,234.4990692138672,297.88323974609375,214.3929443359375
2,11,0,player,0.8703407645225525,189.75665283203125,203.67396545410156,208.1018829345703,242.81663513183594,198.92926025390625,223.24530029296875
2,12,0,player,0.7459606528282166,605.065185546875,97.0295639038086,613.2645263671875,123.27759552001953,609.1648559570312,110.15357971191406
2,15,0,player,0.821498692035675,220.9759521484375,153.15159606933594,234.03955078125,187.29864501953125,227.50775146484375,170.22512817382812
3,1,0,player,0.758776843547821,523.56884765625,190.31166076660156,548.4755859375,229.69692993164062,536.022216796875,210.00430297851562
3,2,0,player,0.707953691482544,381.7445068359375,231.93359375,402.499267578125,264.113525390625,392.12188720703125,248.0235595703125
3,3,0,player,0.7173569202423096,485.55615234375,157.04771423339844,510.6351013183594,193.674072265625,498.09564208984375,175.36090087890625
3,4,1,referee,0.8827404975891113,41.24378967285156,258.1387939453125,62.6446647644043,305.7716369628906,51.94422912597656,281.9552001953125
3,5,0,player,0.886163055896759,144.95790100097656,197.59371948242188,162.79977416992188,235.81959533691406,153.87884521484375,216.7066650390625
3,6,1,referee,0.8420591354370117,385.18316650390625,170.67088317871094,405.0546569824219,205.71311950683594,395.118896484375,188.19200134277344
3,7,0,player,0.8242051005363464,519.593017578125,111.92868041992188,531.49072265625,132.7119140625,525.5418701171875,122.32029724121094
3,8,0,player,0.8535774946212769,83.32002258300781,127.43846130371094,95.90953826904297,156.80368041992188,89.61477661132812,142.12106323242188
3,9,0,player,0.8198209404945374,363.69366455078125,132.97540283203125,375.4488830566406,163.30657958984375,369.5712890625,148.1409912109375
3,10,0,player,0.6230397820472717,294.1830749511719,195.65757751464844,308.3341979980469,234.20883178710938,301.2586364746094,214.93319702148438
3,11,0,player,0.8226582407951355,192.85409545898438,203.88937377929688,211.43148803710938,243.6046600341797,202.14279174804688,223.74700927734375
3,12,0,player,0.73972487449646,609.398193359375,98.26454162597656,617.4213256835938,123.67012023925781,613.4097900390625,110.96733093261719
3,15,0,player,0.8316339254379272,222.3058319091797,154.02162170410156,235.9141082763672,189.21400451660156,229.10997009277344,171.61781311035156
3,21,1,referee,0.585979163646698,377.1214294433594,140.04873657226562,390.9668884277344,171.69386291503906,384.0441589355469,155.87130737304688
4,1,0,player,0.8150680661201477,525.29443359375,190.03985595703125,549.4799194335938,228.6848602294922,537.38720703125,209.36236572265625
4,2,0,player,0.6545361876487732,382.0699462890625,234.8191680908203,400.8658447265625,264.4225158691406,391.4678955078125,249.620849609375
4,4,1,referee,0.9024390578269958,42.77927780151367,257.5782470703125,64.4869384765625,304.51678466796875,53.63311004638672,281.0475158691406
4,5,0,player,0.8880730867385864,147.85406494140625,196.90399169921875,165.94076538085938,234.9525604248047,156.8974151611328,215.92828369140625
4,6,1,referee,0.7795689702033997,386.94769287109375,170.95730590820312,405.92559814453125,204.88034057617188,396.4366455078125,187.9188232421875
4,7,0,player,0.8227406740188599,521.7156982421875,111.2252426147461,533.8560791015625,132.6996307373047,527.785888671875,121.96243286132812
4,8,0,player,0.8205051422119141,87.85235595703125,127.44390869140625,100.4102554321289,156.90890502929688,94.13130187988281,142.17640686035156
4,9,0,player,0.821615993976593,365.4400634765625,132.6590118408203,377.3726806640625,162.8450927734375,371.4063720703125,147.75204467773438
4,10,0,player,0.7960959672927856,298.0411376953125,196.28707885742188,311.9399719238281,233.8850555419922,304.99053955078125,215.0860595703125
4,11,1,referee,0.7085449695587158,196.89682006835938,204.24087524414062,215.03919982910156,242.9002227783203,205.968017578125,223.570556640625
4,12,0,player,0.6385279297828674,613.068359375,96.48021697998047,621.7101440429688,123.4720458984375,617.3892822265625,109.97613525390625
4,15,0,player,0.8434990048408508,224.8071746826172,154.76876831054688,238.53265380859375,189.89013671875,231.669921875,172.32945251464844
4,21,1,referee,0.4173024892807007,380.1587219238281,140.37750244140625,393.6347351074219,171.30770874023438,386.896728515625,155.8426055908203
4,25,0,player,0.5073747634887695,385.008056640625,222.85145568847656,396.75128173828125,240.98648071289062,390.8796691894531,231.91897583007812
5,1,0,player,0.8702791929244995,526.4469604492188,189.86117553710938,550.4904174804688,228.5225372314453,538.4686889648438,209.19186401367188
5,2,0,player,0.8427985310554504,379.5275573730469,226.3408660888672,403.2128601074219,264.5619812011719,391.3702087402344,245.451416015625
5,4,1,referee,0.8985602259635925,45.27658462524414,256.7562561035156,67.8642578125,304.21527099609375,56.57041931152344,280.48577880859375
5,5,0,player,0.9003705382347107,149.44345092773438,196.5609893798828,167.6507110595703,233.72137451171875,158.54708862304688,215.14117431640625
5,6,1,referee,0.7344430088996887,388.6160888671875,171.30165100097656,406.85491943359375,204.5030975341797,397.7355041503906,187.90237426757812
5,7,0,player,0.8309087753295898,524.6397705078125,110.72390747070312,536.912841796875,132.57664489746094,530.7763061523438,121.65027618408203
5,8,0,player,0.8185855746269226,93.09258270263672,128.74961853027344,105.1893081665039,157.26539611816406,99.14094543457031,143.00750732421875
5,9,0,player,0.856339693069458,367.40411376953125,133.0092315673828,379.75653076171875,163.3434600830078,373.580322265625,148.1763458251953
5,10,0,player,0.8298929929733276,301.4007263183594,197.1399383544922,315.29730224609375,234.55799865722656,308.3489990234375,215.84896850585938
5,11,1,referee,0.6373648047447205,200.94869995117188,203.79920959472656,218.93072509765625,241.9832305908203,209.93971252441406,222.89122009277344
5,15,0,player,0.746148407459259,225.9385986328125,155.4477996826172,239.8663330078125,190.21067810058594,232.9024658203125,172.82923889160156
5,21,1,referee,0.8710567951202393,382.27197265625,140.65457153320312,395.76885986328125,171.6941375732422,389.0204162597656,156.17434692382812
5,29,0,player,0.49420732259750366,199.8455047607422,203.276123046875,219.49342346191406,241.97430419921875,209.66946411132812,222.62521362304688
5,34,0,player,0.46556442975997925,489.4570617675781,157.20216369628906,499.57391357421875,177.0983123779297,494.5155029296875,167.15023803710938
5,3,0,player,0.5466524958610535,489.4620666503906,162.84243774414062,509.9573669433594,193.220947265625,499.709716796875,178.0316925048828
6,1,0,player,0.851984441280365,526.395263671875,189.8043212890625,549.7235107421875,227.09689331054688,538.0593872070312,208.4506072998047
6,2,0,player,0.7080338597297668,382.91351318359375,231.02220153808594,403.2928771972656,264.52606201171875,393.10321044921875,247.77413940429688
6,4,1,referee,0.8893953561782837,46.61197280883789,256.3235778808594,69.62380981445312,303.8275146484375,58.117889404296875,280.0755615234375
6,5,0,player,0.8913248777389526,150.1471405029297,195.8233642578125,169.1671905517578,233.51226806640625,159.65716552734375,214.66781616210938
6,6,1,referee,0.8614679574966431,390.4198913574219,170.52955627441406,408.7945861816406,204.55905151367188,399.60723876953125,187.5443115234375
6,7,0,player,0.8724886775016785,527.1785278320312,110.55802154541016,539.0890502929688,131.84764099121094,533.1337890625,121.20283508300781
6,8,0,player,0.8366805911064148,97.33235168457031,129.0614776611328,109.35482788085938,157.4251708984375,103.34358978271484,143.24331665039062
6,9,0,player,0.8059789538383484,368.5157470703125,133.78848266601562,381.1438293457031,163.95849609375,374.82977294921875,148.8734893798828
6,10,0,player,0.7725439071655273,304.84771728515625,197.28411865234375,318.6788330078125,234.62322998046875,311.7632751464844,215.95367431640625
6,11,1,referee,0.7854313850402832,204.16110229492188,202.95608520507812,222.27955627441406,241.42831420898438,213.2203369140625,222.19219970703125
6,15,0,player,0.8077260255813599,227.10891723632812,156.0305633544922,240.99266052246094,189.7312774658203,234.05078125,172.88092041015625
6,21,1,referee,0.7923721671104431,383.8871765136719,140.4715576171875,397.0865478515625,171.00686645507812,390.48687744140625,155.7392120361328
6,3,0,player,0.6304315328598022,488.6146240234375,158.56640625,511.3538818359375,192.59275817871094,499.9842529296875,175.57958984375
6,12,0,player,0.46683475375175476,619.65869140625,103.70980072021484,626.5591430664062,124.85883331298828,623.10888671875,114.28431701660156
6,25,0,player,0.546924352645874,386.69952392578125,223.36236572265625,395.7711486816406,237.06967163085938,391.2353515625,230.2160186767578
7,1,0,player,0.8736940026283264,526.0377197265625,189.68771362304688,549.2366943359375,226.3959503173828,537.63720703125,208.04183959960938
7,2,0,player,0.868201494216919,380.8100891113281,223.72328186035156,404.7181091308594,263.3971252441406,392.76409912109375,243.56021118164062
7,4,1,referee,0.836249053478241,46.148651123046875,255.39715576171875,69.39207458496094,303.8143005371094,57.770362854003906,279.605712890625
7,5,0,player,0.896059513092041,151.25437927246094,195.80502319335938,170.63504028320312,233.14254760742188,160.9447021484375,214.47378540039062
7,6,1,referee,0.8730961084365845,392.1546325683594,170.51553344726562,410.6781311035156,204.79295349121094,401.4163818359375,187.65423583984375
7,7,0,player,0.8356848359107971,528.7692260742188,110.78470611572266,540.669677734375,132.10525512695312,534.719482421875,121.44497680664062
7,8,0,player,0.3786115348339081,101.58946228027344,129.93014526367188,113.2918472290039,157.3527374267578,107.44065856933594,143.64144897460938
7,9,0,player,0.7987502813339233,369.6846923828125,134.61788940429688,382.0984191894531,164.3296356201172,375.89154052734375,149.4737548828125
7,10,0,player,0.8497365117073059,307.7728576660156,197.22386169433594,321.69903564453125,234.7878875732422,314.7359619140625,216.00587463378906
7,11,0,player,0.7758985161781311,205.4486541748047,202.461181640625,223.47756958007812,241.09164428710938,214.46310424804688,221.7764129638672
7,15,0,player,0.7730855941772461,229.70816040039062,156.33876037597656,243.66871643066406,189.60574340820312,236.68844604492188,172.97225952148438
7,21,1,referee,0.6875424981117249,385.72021484375,140.00729370117188,398.72711181640625,170.31446838378906,392.2236633300781,155.160888671875
7,3,0,player,0.8020601868629456,488.2126159667969,157.40072631835938,511.6124267578125,192.36514282226562,499.91253662109375,174.8829345703125
7,12,0,player,0.5920813679695129,621.8121948242188,104.17854309082031,628.4165649414062,124.14209747314453,625.1143798828125,114.16032409667969
8,1,0,player,0.9027944207191467,524.9525756835938,189.05001831054688,549.2940063476562,227.75216674804688,537.123291015625,208.40109252929688
8,2,0,player,0.8216317296028137,379.72723388671875,221.2315216064453,404.3404541015625,262.3408203125,392.0338439941406,241.78616333007812
8,4,1,referee,0.8442087173461914,44.60004806518555,254.00059509277344,67.96560668945312,303.22515869140625,56.28282928466797,278.6128845214844
8,5,0,player,0.8735126852989197,151.8888702392578,195.38331604003906,171.61734008789062,233.24224853515625,161.75311279296875,214.31277465820312
8,6,1,referee,0.8757457137107849,392.7503967285156,169.65296936035156,412.0443115234375,205.28738403320312,402.3973388671875,187.47018432617188
8,7,0,player,0.8394123911857605,530.0643310546875,111.62367248535156,541.5953369140625,132.40151977539062,535.829833984375,122.0125961303711
8,8,0,player,0.7004940509796143,106.13468170166016,131.4436492919922,117.3693618774414,157.56234741210938,111.75202178955078,144.50299072265625
8,9,0,player,0.8216248154640198,370.4797668457031,134.8777618408203,382.80596923828125,164.4752960205078,376.64288330078125,149.67652893066406
8,10,0,player,0.8447766304016113,310.23126220703125,196.42515563964844,324.73736572265625,235.68690490722656,317.48431396484375,216.0560302734375
8,11,0,player,0.8442203998565674,205.87384033203125,202.41107177734375,223.42904663085938,240.7454071044922,214.6514434814453,221.5782470703125
8,15,0,player,0.822625458240509,231.35861206054688,156.71005249023438,245.41627502441406,189.49180603027344,238.387451171875,173.10092163085938
8,21,1,referee,0.804426908493042,387.518310546875,139.85447692871094,400.3280029296875,169.6259307861328,393.92315673828125,154.74020385742188
8,3,0,player,0.7859346866607666,487.4954528808594,156.81436157226562,510.9648742675781,191.48611450195312,499.23016357421875,174.15023803710938
8,12,0,player,0.6362370252609253,624.2394409179688,103.6732177734375,631.2830810546875,124.76862335205078,627.76123046875,114.22091674804688
9,1,0,player,0.842586874961853,523.7122192382812,189.34388732910156,547.5658569335938,228.0926971435547,535.6390380859375,208.71829223632812
9,2,0,player,0.8294793963432312,378.8880310058594,219.79286193847656,403.2538757324219,261.0179443359375,391.0709533691406,240.4053955078125
9,4,1,referee,0.8615138530731201,44.00740432739258,251.92767333984375,67.09574127197266,301.4267578125,55.55157470703125,276.6772155761719
9,5,0,player,0.8680722117424011,151.34912109375,194.47625732421875,171.3422393798828,233.21578979492188,161.34567260742188,213.8460235595703
9,6,1,referee,0.8127813935279846,393.66546630859375,169.80177307128906,413.0977478027344,205.5754852294922,403.381591796875,187.68862915039062
9,7,0,player,0.8234866261482239,531.074462890625,112.21029663085938,542.3168334960938,132.71359252929688,536.6956787109375,122.46194458007812
9,8,0,player,0.6586567759513855,106.96942901611328,129.55787658691406,119.47589874267578,157.61785888671875,113.22266387939453,143.58786010742188
9,9,0,player,0.8203213810920715,370.396484375,134.68312072753906,382.6492004394531,164.3920135498047,376.5228271484375,149.53756713867188
9,10,0,player,0.7955776453018188,312.01727294921875,195.74476623535156,327.03558349609375,236.10446166992188,319.52642822265625,215.92462158203125
9,11,1,referee,0.4846874177455902,207.3900146484375,202.05589294433594,224.6819610595703,240.14076232910156,216.03598022460938,221.09832763671875
9,15,0,player,0.7857646346092224,232.40841674804688,156.62442016601562,246.9314422607422,189.978759765625,239.669921875,173.3015899658203
9,21,1,referee,0.7698462605476379,388.8388977050781,139.72955322265625,402.17559814453125,170.34796142578125,395.50726318359375,155.03875732421875
9,3,0,player,0.8343857526779175,486.4728698730469,156.7206573486328,510.5433654785156,192.16127014160156,498.50811767578125,174.4409637451172
9,29,0,player,0.4311129152774811,205.81422424316406,202.41079711914062,224.9278106689453,240.42758178710938,215.3710174560547,221.419189453125
10,1,0,player,0.7802203893661499,524.1229858398438,198.24789428710938,542.5018310546875,228.2378387451172,533.3123779296875,213.24285888671875
10,2,0,player,0.8006897568702698,377.4976806640625,219.33871459960938,401.3525390625,260.84490966796875,389.42510986328125,240.09181213378906
10,4,1,referee,0.8594226837158203,45.27225112915039,250.5959014892578,66.28764343261719,296.2077941894531,55.779945373535156,273.40185546875
10,5,0,player,0.8836668729782104,150.28102111816406,193.3152618408203,170.06268310546875,232.59072875976562,160.17184448242188,212.9530029296875
10,6,1,referee,0.7929569482803345,394.6036071777344,170.39781188964844,414.28472900390625,206.51278686523438,404.44415283203125,188.45529174804688
10,7,0,player,0.8087834119796753,532.2398681640625,112.80977630615234,543.1658935546875,132.976318359375,537.702880859375,122.89305114746094
10,8,0,player,0.7476592063903809,109.72864532470703,129.8639678955078,122.2796401977539,157.08949279785156,116.00414276123047,143.4767303466797
10,9,0,player,0.8574515581130981,371.1633605957031,134.72927856445312,383.43701171875,164.4005889892578,377.3001708984375,149.56494140625
10,10,0,player,0.7760117650032043,313.6420593261719,194.6005401611328,329.4224853515625,236.88755798339844,321.53228759765625,215.74404907226562
10,15,0,player,0.8215819597244263,234.5669403076172,156.69406127929688,248.91749572753906,189.41693115234375,241.74221801757812,173.0554962158203
10,21,1,referee,0.8514825105667114,390.01513671875,139.61497497558594,403.7654724121094,170.47471618652344,396.89031982421875,155.0448455810547
10,3,0,player,0.8890367746353149,485.0879211425781,156.74197387695312,509.5794372558594,193.08035278320312,497.33367919921875,174.91116333007812
10,45,1,referee,0.4192851185798645,312.3493957519531,194.69387817382812,329.0696716308594,235.95684814453125,320.70953369140625,215.3253631591797
11,1,0,player,0.7443132400512695,524.2285766601562,202.08975219726562,540.162109375,227.7823944091797,532.1953125,214.93606567382812
11,2,0,player,0.6008421778678894,378.064453125,225.0867462158203,397.7620849609375,260.1920471191406,387.91326904296875,242.639404296875
11,4,1,referee,0.866935133934021,44.51980209350586,249.45462036132812,64.94025421142578,294.21807861328125,54.73002624511719,271.83636474609375
11,5,0,player,0.8762146830558777,149.96202087402344,192.46749877929688,169.3999786376953,231.99314880371094,159.68099975585938,212.23031616210938
11,6,1,referee,0.8446175456047058,396.1282958984375,170.84194946289062,415.3907470703125,206.44664001464844,405.759521484375,188.644287109375
11,7,0,player,0.8312445282936096,532.45703125,113.07545471191406,543.0023803710938,132.85702514648438,537.729736328125,122.96623992919922
11,8,0,player,0.7516403198242188,111.13567352294922,128.44830322265625,124.57830047607422,156.81939697265625,117.85698699951172,142.63385009765625
11,9,0,player,0.8811233639717102,371.8099060058594,134.4215850830078,384.3208923339844,164.0983428955078,378.0653991699219,149.2599639892578
11,10,0,player,0.791892945766449,315.45220947265625,194.0940399169922,331.5740051269531,236.7833709716797,323.51312255859375,215.43870544433594
11,15,0,player,0.8212425708770752,236.13893127441406,156.38169860839844,251.05026245117188,190.4116668701172,243.5946044921875,173.3966827392578
11,21,1,referee,0.8055157661437988,390.7538146972656,139.65525817871094,404.8308410644531,170.6553497314453,397.7923278808594,155.15530395507812
11,3,0,player,0.8768410086631775,484.8938293457031,156.9229278564453,508.8254699707031,193.31297302246094,496.8596496582031,175.11795043945312
11,11,1,referee,0.8828173279762268,208.9326629638672,201.98245239257812,226.3367462158203,239.81687927246094,217.63470458984375,220.899658203125
12,1,0,player,0.8843053579330444,520.3716430664062,193.60015869140625,541.4541015625,227.59776306152344,530.912841796875,210.59896850585938
12,2,0,player,0.5779805779457092,377.7762145996094,228.80030822753906,395.0437927246094,259.3473815917969,386.4100036621094,244.0738525390625
12,4,1,referee,0.8478507399559021,43.911407470703125,248.88510131835938,64.47266387939453,294.3961486816406,54.19203567504883,271.640625
12,5,0,player,0.8744257092475891,150.1227264404297,191.740234375,169.3843231201172,231.48570251464844,159.75352478027344,211.61297607421875
12,6,1,referee,0.8652844429016113,396.3241882324219,171.1862030029297,415.16351318359375,206.61270141601562,405.74383544921875,188.89944458007812
12,7,0,player,0.8376452326774597,532.759521484375,112.54817199707031,543.4918212890625,132.7344207763672,538.1256713867188,122.64129638671875
12,8,0,player,0.8487109541893005,112.46541595458984,127.45069122314453,126.44296264648438,156.67013549804688,119.45419311523438,142.06040954589844
12,9,0,player,0.8904054760932922,371.65496826171875,134.1690673828125,384.6387634277344,163.88577270507812,378.1468505859375,149.0274200439453
12,10,1,referee,0.7367657423019409,317.68792724609375,193.2733154296875,333.91448974609375,236.15884399414062,325.80120849609375,214.71607971191406
12,15,0,player,0.8281823992729187,237.64553833007812,155.48989868164062,252.90110778808594,190.3085174560547,245.2733154296875,172.89920043945312
12,21,1,referee,0.7006336450576782,391.7357482910156,140.0781707763672,405.77294921875,170.9270477294922,398.75433349609375,155.5026092529297
12,3,0,player,0.8730874061584473,483.3084411621094,156.8854522705078,506.71392822265625,193.84921264648438,495.01116943359375,175.36734008789062
12,52,0,player,0.6129325032234192,379.4584655761719,218.9089813232422,392.5959167480469,236.29510498046875,386.0271911621094,227.60205078125
12,11,1,referee,0.7682559490203857,209.14187622070312,202.44503784179688,226.49159240722656,240.0895538330078,217.81674194335938,221.26730346679688
12,45,0,player,0.7187572717666626,315.7304992675781,191.87210083007812,333.97039794921875,236.91722106933594,324.8504638671875,214.3946533203125
13,1,0,player,0.8548800349235535,517.6420288085938,191.41940307617188,540.3353881835938,227.37127685546875,528.9887084960938,209.3953399658203
13,2,0,player,0.8128485679626465,375.0663146972656,223.8654327392578,394.9048767089844,258.743896484375,384.985595703125,241.30465698242188
13,4,1,referee,0.7876318693161011,41.62797164916992,249.35394287109375,62.096435546875,294.06201171875,51.862205505371094,271.7079772949219
13,5,0,player,0.8821075558662415,149.14105224609375,191.4620361328125,168.3600616455078,230.9943389892578,158.75054931640625,211.22817993164062
13,6,1,referee,0.82896888256073,396.00726318359375,171.76608276367188,413.98724365234375,206.51365661621094,404.99725341796875,189.13986206054688
13,7,0,player,0.8441824316978455,533.5201416015625,112.41096496582031,544.2723388671875,132.5336151123047,538.896240234375,122.4722900390625
13,8,0,player,0.8429229855537415,113.03705596923828,126.22148895263672,127.41106414794922,156.2805938720703,120.22406005859375,141.25103759765625
13,9,0,player,0.881782054901123,371.0765686035156,134.52825927734375,384.44622802734375,163.5903778076172,377.76141357421875,149.059326171875
13,10,1,referee,0.7233448624610901,320.591064453125,192.58152770996094,336.6235656738281,235.30557250976562,328.6072998046875,213.94354248046875
13,15,0,player,0.8295100927352905,238.35240173339844,154.49209594726562,254.25363159179688,190.62332153320312,246.30300903320312,172.55770874023438
13,21,0,player,0.37032175064086914,391.7178649902344,140.14183044433594,405.239501953125,170.48814392089844,398.47869873046875,155.3149871826172
13,3,0,player,0.7377073168754578,482.4371643066406,156.60513305664062,505.3087158203125,193.76837158203125,493.8729248046875,175.18675231933594
13,11,0,player,0.712701141834259,208.97779846191406,202.8912353515625,225.96978759765625,240.3046417236328,217.47378540039062,221.59793090820312
13,54,0,player,0.6810790300369263,628.2106323242188,98.71754455566406,640.0,125.3105239868164,634.1053466796875,112.0140380859375
13,45,0,player,0.29361453652381897,318.68792724609375,191.69320678710938,336.63079833984375,236.09303283691406,327.65936279296875,213.89312744140625
14,1,0,player,0.8966917991638184,514.5585327148438,190.2476806640625,537.7628784179688,226.66757202148438,526.1607055664062,208.45762634277344
14,2,0,player,0.8226189017295837,374.7420654296875,224.6484832763672,393.7088317871094,256.98223876953125,384.2254638671875,240.81536865234375
14,4,1,referee,0.8088394403457642,40.28213882446289,249.86209106445312,60.88987350463867,294.5767822265625,50.58600616455078,272.21942138671875
14,5,0,player,0.8939575552940369,147.8106689453125,191.37020874023438,167.15773010253906,230.4401092529297,157.48419189453125,210.9051513671875
14,6,1,referee,0.8225802183151245,395.7408752441406,172.09080505371094,413.63037109375,207.49859619140625,404.68560791015625,189.79470825195312
14,7,0,player,0.8412396311759949,533.8193359375,112.12886047363281,544.9547119140625,132.72251892089844,539.3870239257812,122.42568969726562
14,8,0,player,0.8544628024101257,113.5873031616211,125.35591888427734,128.24508666992188,156.2920379638672,120.91619873046875,140.823974609375
14,9,0,player,0.8625381588935852,370.6297912597656,135.16867065429688,384.489013671875,164.03857421875,377.55938720703125,149.60362243652344
14,10,1,referee,0.7797926068305969,323.0506286621094,191.8817901611328,339.48419189453125,235.30557250976562,331.26739501953125,213.59368896484375
14,15,0,player,0.8289695978164673,238.8052520751953,153.61415100097656,255.4855194091797,191.30967712402344,247.1453857421875,172.4619140625
14,3,0,player,0.7638165950775146,484.91058349609375,165.95361328125,501.9532470703125,192.80162048339844,493.4319152832031,179.37762451171875
14,11,0,player,0.8380284905433655,209.06642150878906,202.88607788085938,225.55482482910156,239.98898315429688,217.3106231689453,221.43753051757812
14,54,0,player,0.5821849703788757,629.6538696289062,102.31783294677734,640.0,126.60934448242188,634.826904296875,114.46359252929688
15,1,0,player,0.8583596348762512,512.7333984375,190.66152954101562,535.9442138671875,227.20071411132812,524.3388061523438,208.93112182617188
15,2,0,player,0.7650813460350037,372.6494140625,220.88221740722656,393.1842956542969,256.16534423828125,382.9168701171875,238.52377319335938
15,4,1,referee,0.7110524773597717,38.03328323364258,249.71273803710938,58.95419692993164,294.364501953125,48.49374008178711,272.03863525390625
15,5,0,player,0.8600353598594666,146.39540100097656,191.66635131835938,165.95413208007812,230.84170532226562,156.17477416992188,211.2540283203125
